epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,96.7435,1.74375,1.54472,0.00463,0.31173,0.2,0.25628,0.21195,1.75419,4.12982,0.00533,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,98.2777,1.81989,1.52881,0.00387,0.50803,0.2,0.25407,0.21061,1.79648,4.08863,0.00548,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,99.779,1.98091,1.77441,0.0038,0.54315,0.2,0.24849,0.20641,1.77949,4.0611,0.00554,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,101.213,1.80916,1.42868,0.00456,0.55089,0.2,0.24814,0.22443,1.69333,4.02881,0.00527,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,102.78,2.00644,1.67145,0.00319,0.54722,0.2,0.25153,0.2125,1.73385,4.0101,0.00528,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,104.35,2.04006,1.56364,0.00427,0.83436,0.2,0.26493,0.20687,1.66063,4.05429,0.00503,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,106.01,1.67786,1.36497,0.003,0.83121,0.2,0.25805,0.20526,1.71197,4.05311,0.00532,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,107.583,1.48259,1.14585,0.00315,0.83837,0.2,0.23857,0.19595,1.73265,4.10049,0.00547,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,109.067,1.5185,1.44542,0.00291,0.82981,0.2,0.24018,0.18868,1.74773,4.23543,0.00569,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,110.716,1.55488,1.17234,0.0031,0.82446,0.2,0.24245,0.1934,1.68483,4.36974,0.00561,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,112.312,1.64272,1.14176,0.00238,0.81127,0.2,0.24567,0.19247,1.80847,4.16518,0.006,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,113.874,1.99471,1.30856,0.00302,0.74419,0.2,0.24599,0.16807,1.79606,4.23595,0.0061,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,115.399,1.55479,1.22645,0.00503,0.85359,0.05714,0.12683,0.09914,1.768,4.33299,0.006,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,116.853,1.79653,1.31783,0.00233,0.85231,0.05714,0.12647,0.10039,1.77448,4.38695,0.0061,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,118.313,1.68429,1.53559,0.00534,0.84489,0.05714,0.13071,0.10343,1.74132,4.48716,0.00608,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,120.002,1.38515,1.01527,0.00263,0.80761,0.05714,0.10311,0.08143,1.77456,4.62115,0.00587,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,121.503,1.54707,0.97993,0.00315,0.69391,0.05714,0.10774,0.08405,1.74182,4.61853,0.00587,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
