epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,90.9479,1.74259,1.27466,0.00387,0.78312,0.26952,0.33336,0.24165,1.46821,3.51614,0.0058,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,92.3093,1.62546,1.31875,0.00397,0.76303,0.27656,0.33031,0.23799,1.40865,3.58345,0.00586,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,93.6253,1.40951,0.91936,0.00537,0.78457,0.27001,0.32888,0.25121,1.39177,3.52493,0.00583,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,94.9472,1.87185,1.21922,0.00481,0.63957,0.27077,0.32861,0.23874,1.40415,3.46745,0.00589,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,96.3434,1.77947,1.11516,0.00606,0.65735,0.27306,0.33789,0.24398,1.44486,3.42043,0.00609,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,97.7278,1.40694,0.93307,0.00407,0.66539,0.2813,0.33832,0.24365,1.43256,3.42209,0.00607,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,99.0334,1.61562,1.26254,0.00719,0.60097,0.30317,0.33276,0.25424,1.4467,3.40262,0.00603,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,100.355,1.3967,1.01971,0.00484,0.6025,0.32006,0.33646,0.26043,1.43383,3.40909,0.00601,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,101.808,1.36266,1.0754,0.00353,0.60512,0.32053,0.33912,0.25983,1.41394,3.37987,0.00609,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,103.143,1.35419,0.93302,0.00447,0.61514,0.32087,0.3385,0.25946,1.41154,3.41041,0.00591,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,104.48,1.33257,0.85554,0.00442,0.59201,0.28379,0.32899,0.25724,1.39401,3.56622,0.00579,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,105.831,1.39279,1.05053,0.00306,0.45411,0.26839,0.32699,0.23917,1.36587,3.68157,0.00551,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,107.134,1.2479,0.97855,0.00317,0.47102,0.25386,0.32811,0.25247,1.40672,3.78353,0.00587,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,108.494,1.33974,0.92857,0.00427,0.25675,0.30762,0.33143,0.2411,1.43525,3.84534,0.0059,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,109.795,1.28036,0.85262,0.00356,0.25675,0.31075,0.33039,0.241,1.43933,3.86999,0.0061,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
