epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
62,283.607,0.31414,0.80268,0.22381,0.35474,0.27628,1.28449,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,288.11,0.36154,0.79927,0.22381,0.35476,0.28132,1.26188,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,292.583,0.3087,0.79795,0.22381,0.34863,0.27887,1.24197,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,296.979,0.25952,0.79516,0.22381,0.34865,0.27748,1.24391,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,301.387,0.32164,0.79514,0.22381,0.34673,0.27811,1.25487,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,306.053,0.27478,0.79368,0.22381,0.3467,0.27809,1.30844,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,310.614,0.31236,0.79394,0.22381,0.34671,0.27385,1.28394,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,315.313,0.2764,0.79686,0.22381,0.34674,0.27247,1.30846,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,319.814,0.32893,0.80034,0.22381,0.34865,0.27323,1.29279,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,324.701,0.28356,0.80105,0.22381,0.34676,0.27388,1.26046,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,329.483,0.30237,0.80117,0.22381,0.34676,0.26775,1.2747,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,334.298,0.32684,0.80389,0.22381,0.34672,0.26912,1.28825,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,339.069,0.29164,0.8064,0.22381,0.34864,0.27105,1.30519,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,343.716,0.24894,0.805,0.22381,0.34863,0.27273,1.3093,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,348.482,0.2817,0.8081,0.22381,0.34863,0.28376,1.28571,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,353.036,0.28698,0.80805,0.22381,0.34868,0.27416,1.29221,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,357.738,0.27629,0.81083,0.22381,0.27769,0.21949,1.23739,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,362.623,0.24615,0.81352,0.22381,0.2777,0.22781,1.231,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,367.252,0.30522,0.81379,0.22381,0.27776,0.22784,1.21941,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
